blockSizeMb,bps
0.99588579,2.27
1.00788215,2.27
1.01065421,2.27
1.01624612,2.2
1.0188067299999999,2.2
1.02525748,2.2
1.02476506,2.2
1.02486355,2.2
1.0232877900000001,2.2
1.02565142,2.2
0.93583157,2.33
0.9262672900000001,2.33
0.90583869,2.33
0.90965462,2.47
0.89401949,2.47
0.86460763,2.53
0.85862076,2.53
0.85070958,2.53
0.84929839,2.53
0.89552542,2.53
0.91962422,2.47
0.9288032700000001,2.47
0.9329645799999999,2.4
0.95983511,2.33
0.985278,2.33
1.0780946100000002,2.2
1.1233438100000002,2.13
1.15452845,2.07
1.17338373,2.0
1.20252543,2.0
1.22553507,1.93
1.23337993,1.93
1.2629662099999999,1.93
1.26991448,1.93
1.22295752,1.93
1.1968379299999998,2.0
1.1751293200000001,2.07
1.16606077,2.07
1.1434532800000001,2.13
1.12892981,2.13
1.1306563799999998,2.13
1.11481259,2.13
1.11384467,2.2
1.12502273,2.2
1.11615906,2.2
1.11778406,2.2
1.11420319,2.13
1.11917975,2.13
1.127254,2.13
1.13121494,2.13
1.12832041,2.13
1.15987523,2.07
1.16852442,2.07
1.16815748,2.07
1.1633349,2.07
1.14507822,2.13
1.12064012,2.2
1.10054918,2.2
1.09217794,2.2
1.08942191,2.13
1.11851962,2.13
1.11024997,2.2
1.10133706,2.2
1.10340521,2.2
1.1020756699999998,2.2
1.09592036,2.2
1.07742259,2.27
1.07211744,2.27
1.0791287,2.2
1.08229759,2.27
1.0733180900000001,2.2
1.01777532,2.27
1.03679744,2.27
1.02801491,2.2
1.04205482,2.27
1.02336729,2.27
1.04516147,2.27
1.05342988,2.27
1.04809609,2.33
1.05515053,2.27
1.08459467,2.2
1.1011016599999999,2.13
1.11394318,2.2
1.1374103100000001,2.13
1.16401648,2.07
1.20065765,2.07
1.30263886,1.93
1.29143193,1.93
1.29634243,2.0
1.2990526599999999,1.93
1.36988028,1.93
1.4453091200000001,1.86
1.5657675,1.71
1.6420747900000001,1.71
1.77566338,1.62
1.9137343,1.54
1.9158468,1.54
1.87293124,1.62
1.90967175,1.54
1.95874685,1.54
1.99689158,1.46
2.0254573700000003,1.46
2.01805935,1.54
1.95541132,1.46
1.90798495,1.5
1.81205368,1.57
1.73132073,1.57
1.6606653500000002,1.64
1.64427684,1.67
1.55930927,1.73
1.48262169,1.73
1.4544549599999999,1.8
1.42622807,1.8
1.37072066,1.93
1.3150783400000001,1.93
1.31410897,2.0
1.29222563,2.0
1.25543594,2.07
1.22653153,2.13
1.18209479,2.2
1.15240155,2.2
1.13176049,2.33
1.0898818600000002,2.33
1.07226347,2.4
1.07551347,2.4
1.08096757,2.33
1.10370941,2.27
1.16510609,2.2
1.19829706,2.13
1.13753009,2.2
1.09381582,2.27
1.082154,2.27
1.07895179,2.27
1.09467606,2.27
1.14457173,2.2
1.1683866200000002,2.13
1.2035543700000002,2.0
1.28285443,2.0
1.3238934599999999,1.87
1.37200514,1.87
1.3735140700000001,1.87
1.38478503,1.93
1.34774621,1.87
1.35900518,1.87
1.47281148,1.8
1.56362177,1.73
1.62133184,1.67
1.71174692,1.6
1.76756222,1.53
1.76572526,1.53
1.72677825,1.6
1.700762,1.67
1.649152,1.67
1.627637,1.67
1.594747,1.67
1.5814345,1.73
1.5531845,1.73
1.577622,1.73
1.640702,1.67
1.70226783,1.6
1.74968722,1.53
1.76424157,1.53
1.8051106399999999,1.47
1.8360948300000002,1.53
1.87144018,1.47
1.9591338999999999,1.4
2.14625394,1.29
2.23842756,1.29
2.3445942200000003,1.29
2.41976906,1.21
2.48138762,1.14
2.45666612,1.21
2.33186506,1.29
2.234997,1.36
2.1806022599999997,1.36
2.17170753,1.36
2.16614832,1.36
2.212247,1.29
2.2430317200000003,1.29
2.23526783,1.29
2.24620095,1.27
2.1817141099999997,1.27
2.11304075,1.33
2.02025325,1.33
1.97755057,1.4
1.92454805,1.47
1.84093436,1.47
1.85105368,1.47
1.89630043,1.4
1.7270073000000001,1.53
1.6490485,1.6
1.59533144,1.67
1.54573644,1.67
1.51168396,1.73
1.48797796,1.8
1.46863489,1.87
1.44194048,1.93
1.40579824,1.93
1.40195186,1.87
1.4229177800000001,1.8
1.5288715400000001,1.73
1.62971656,1.67
1.72515279,1.6
1.99116957,1.5
2.2068845,1.43
2.38521922,1.38
2.4834308199999997,1.31
2.6642001200000003,1.23
2.84025533,1.15
2.9539434300000003,1.08
3.234497,1.0
3.352122,1.0
3.352122,1.0
3.18283629,1.08
3.13501486,1.08
3.062122,1.08
3.01976367,1.07
2.93125533,1.07
2.83418867,1.07
2.89616888,1.07
2.89041367,1.07
2.8227053300000002,1.07
2.82140533,1.07
2.98726367,1.07
3.0476130699999997,1.08
3.17738093,1.08
3.322872,1.0
3.43411158,1.0
3.5664136699999998,1.0
3.6326324199999998,1.0
3.59877825,1.0
3.6293824199999998,1.0
3.663372,1.0
3.71916367,1.0
3.7600595,1.0
3.66066367,1.0
3.579247,1.0
3.405247,1.0
3.1716934300000004,1.08
3.1748273599999997,1.08
3.1403541400000003,1.08
2.96538033,1.15
2.74524694,1.23
2.2203708900000003,1.46
2.10764721,1.46
2.08928767,1.5
1.99016267,1.5
1.98853767,1.5
